,name,c1_dist,c2_dist,c3_dist,c4_dist,c5_dist,c6_dist,c7_dist,c8_dist
68,2005-1,103.75238039073697,19.20075911264658,1078.8563948008082,1063.7667459490644,2558.703196222054,2736.8886907088086,2005.3371152597952,2180.0188003304975
69,2005-2,103.49886368004967,19.114711815600668,1077.8130289989112,1063.4801716319766,2558.588328473386,2736.792094972345,2005.0851858066153,2179.8091023345823
70,2005-3,103.23087998454221,19.028577704399332,1076.7033402021302,1063.1751723045058,2558.46605962172,2736.6892740656176,2004.831383583503,2179.6001125800394
71,2005-4,102.94803847910774,18.94253040735342,1075.5252892316828,1062.8511746387558,2558.336158856731,2736.5800338069002,2004.5630215650208,2179.37955960849
72,2006-1,102.64994833863939,18.85674355277376,1074.2768369087858,1062.5076053068296,2558.198395368094,2736.4641800144636,2004.2674127257326,2179.1351719615573
73,2006-2,102.33621873803033,18.77139076897119,1072.955944054656,1062.1438909808314,2558.0525383454847,2736.341518506581,2003.9318700402027,2178.854678180862
74,2006-3,102.00645885217368,18.68664568425656,1071.560571490511,1061.7594583328644,2557.898356978577,2736.2118551015246,2003.5437064829948,2178.5258068080275
75,2006-4,101.66027785596259,18.602681926940697,1070.0886800375672,1061.3537340350326,2557.735620457047,2736.074995617566,2003.0902350286722,2178.1362863846753
76,2007-1,101.29728492429021,18.51967312533444,1068.5382305170426,1060.9261447594388,2557.564097970569,2735.9307458729777,2002.5587686517993,2177.673845452428
77,2007-2,100.91708923204966,18.437792907748623,1066.9071837501538,1060.4761171781875,2557.3835587088183,2735.778911686032,2001.9366203269394,2177.126212552907
78,2007-3,100.5192999541341,18.357214902494093,1065.1935005581176,1060.0030779633812,2557.1937718614695,2735.6192988750017,2001.211103028656,2176.481116227735
79,2007-4,100.10352626543668,18.278112737881678,1063.3951417621518,1059.5064537871244,2556.994506618198,2735.451713258158,2000.3695297315135,2175.7262850185343
80,2008-1,99.66937734085053,18.200660042222225,1061.5100681834726,1058.9856713215202,2556.7855321686793,2735.2759606537743,1999.3992134100756,2174.849447466927
81,2008-2,99.21646235526879,18.12503044382656,1059.536240643298,1058.440157238672,2556.566617702587,2735.091846880122,1998.2874670389056,2173.8383321145348
82,2008-3,98.7443904835846,18.05139757100553,1057.4716199628447,1057.869338210684,2556.3375324095973,2734.899177755474,1997.0216035925673,2172.6806675029793
83,2008-4,98.25277090069113,17.97993505206997,1055.3141669633296,1057.272640909659,2556.0980454793853,2734.6977590981014,1995.5889360456247,2171.3641821738843
84,2009-1,97.74121278148147,17.91081651533072,1053.06184246597,1056.6494920077012,2555.8479261016255,2734.487396726278,1993.9767773726417,2169.8766046688706
85,2009-2,97.20932530084882,17.84421558909861,1050.712607291983,1055.9993181769134,2555.5869434659926,2734.2678964582747,1992.1724405481818,2168.2056635295608
86,2009-3,96.65671763368627,17.780305901684486,1048.2644222625856,1055.3215460894,2555.3148667621626,2734.0390641123645,1990.163238546809,2166.3390872975774
87,2009-4,96.082998954887,17.719261081399175,1045.715248198995,1054.6156024172642,2555.0314651798094,2733.80070550682,1987.9364843430862,2164.264604514542
88,2010-1,95.48777843934414,17.66125475655353,1043.0630459224278,1053.8809138326094,2554.736507908609,2733.5526264599125,1985.4794909115785,2161.9699437220766
89,2010-2,94.87066526195085,17.606460555458376,1040.305776254102,1053.1169070075393,2554.429764138236,2733.294632789915,1982.7795712268487,2159.442833461804
90,2010-3,94.23126859760022,17.55505210642455,1037.441400015234,1052.3230086141575,2554.1110030583654,2733.026530315099,1979.8240382634613,2156.671002275346
91,2010-4,93.56919762118544,17.5072030377629,1034.467878027041,1051.4986453245674,2553.779993858672,2732.748124853738,1976.6002049959789,2153.642178704324
92,2011-1,92.88406150759965,17.463086977784258,1031.3831711107402,1050.643243810873,2553.436505728831,2732.4592222241026,1973.0953843989669,2150.3440912903616
93,2011-2,92.17546943173598,17.42287755479946,1028.1852400875487,1049.7562307451772,2553.0803078585177,2732.1596282444666,1969.2968894469873,2146.76446857508
94,2011-3,91.44303056848756,17.386748397119344,1024.8720457786833,1048.837032799584,2552.7111694374066,2731.8491487331007,1965.1920331146048,2142.8910391001014
95,2011-4,90.68635409274755,17.354873133054745,1021.4415490053617,1047.885076646197,2552.328859655173,2731.527589508279,1960.7681283763832,2138.7115314070484
96,2012-1,89.90504917940909,17.32742539091651,1017.8917105888004,1046.8997889571192,2551.933147701492,2731.1947563882723,1956.0124882068862,2134.2136740375427
97,2012-2,89.09872500336532,17.304578799015466,1014.2204913502168,1045.8805964044548,2551.5238027660384,2730.8504551913534,1950.9124255806773,2129.3851955332066
98,2012-3,88.26699073950938,17.286506985662456,1010.4258521108279,1044.826925660307,2551.1005940384875,2730.4944917357943,1945.4552534723207,2124.213824435662
99,2012-4,87.40945556273442,17.273383579168318,1006.5057536918507,1043.7382033967797,2550.663290708514,2730.126671839868,1939.6282848563799,2118.6872892865313
100,2013-1,86.52572864793358,17.265382207843885,1002.4581569145024,1042.6138562859762,2550.211661965793,2729.746801321846,1933.418832707418,2112.7933186274363
101,2013-2,85.61541917,17.2626765,998.2810226,1041.453311,2549.745477,2729.354686,1926.81421,2106.519641
102,2013-3,75.3923073,28.44292531,613.1313073,599.0300493,2118.283503,2304.365422,1702.183598,1908.352431
103,2014-1,156.0801076,82.80096618,990.8667923,1033.855406,2373.55851,2444.848666,2030.608283,2228.266142
104,2014-2,128.6312559,65.4599114,997.5915998,1038.175804,2549.33658,2728.76309,1930.565979,2110.030568
105,2014-3,181.1767093,104.6518036,1031.543019,1057.612878,2553.928934,2731.474693,2068.82092,2265.9797
106,2014-4,142.0880009,68.01470429,1010.40388,1046.479813,2542.56583,2721.695427,2050.632341,2248.274227
107,2015-1,108.2266141,45.54119015,1045.340136,1043.0,2547.321927,2726.335269,1931.712453,2111.131687
108,2015-2,151.1588568,79.0569415,1062.57235,1050.27425,2276.148062,2422.055738,2040.770688,2229.395658
109,2015-3,112.1472247,24.69817807,987.8238709,989.6570113,2276.516637,2365.851432,1938.100359,2117.083135
110,2015-4,131.32158550251472,53.30052505254001,1019.6057624499999,1015.37557365,2411.6242121246055,2545.5031449999997,2032.7509130000003,2223.390592
111,2016-1,166.7393175,99.98499887,1051.387654,1041.094136,2546.400793,2725.154858,2127.401467,2329.698049
112,2016-2,214.9761612474853,143.82300795246,1045.656710976301,1036.2448657072327,2543.530954839845,2723.810884981656,2059.7823065000002,2248.8474100000003
113,2016-3,246.9696338,169.5788902,1036.363353,1028.0,2538.150705,2720.765334,1992.163146,2167.996771
114,2016-4,115.5205609,42.04759208,1029.520762,1021.0,2532.074249,2714.683223,2056.568258,2244.673918
115,2017-1,159.8812059,90.42676595,1020.886869,1014.159751,2533.308114,2712.770724,1940.8967,2119.6311
116,2017-2,130.1422299,61.74139616,1033.306344,1030.017476,2542.361304,2724.909173,1996.07064,2171.387114
117,2017-3,114.4001328864943,50.180274262064565,1024.7193585,1020.5245634999999,2393.4963385,2534.6219164999998,2057.920289687795,2248.0727904602018
